Word	FREQcount	CDcount	Spellcheck
lilases	12	8	TRUE
lili	287	39	TRUE
lilia	3	3	FALSE
lilian	81	20	FALSE
liliana	72	14	FALSE
liliane	7	7	FALSE
lilicca	54	44	FALSE
liligirl	3	3	FALSE
liliput	35	3	FALSE
lilith	82	19	FALSE
lilium	17	16	FALSE
lillard	21	4	FALSE
lille	27	17	FALSE
lillet	7	6	FALSE
lilli	72	7	FALSE
lillian	210	45	FALSE
lillie	8	5	FALSE
lilliman	17	5	FALSE
lilliput	33	3	FALSE
lilly	269	67	FALSE
lilo	104	5	FALSE
lily	904	125	FALSE
lilás	150	55	TRUE
lim	73	19	FALSE
lima	169	103	TRUE
limado	6	4	TRUE
limados	3	3	TRUE
limar	10	8	TRUE
limas	11	7	TRUE
limbo	109	67	TRUE
limburger	5	3	FALSE
lime	13	7	TRUE
limehouse	29	7	FALSE
limelight	4	4	FALSE
limerick	11	5	FALSE
limiar	72	63	TRUE
liminar	24	14	TRUE
limita	71	66	TRUE
limitada	265	227	TRUE
limitadas	68	67	TRUE
limitado	320	293	TRUE
limitador	7	7	TRUE
limitadores	7	5	TRUE
limitados	99	93	TRUE
limitam	24	24	TRUE
limitamos	13	12	TRUE
limitamse	8	8	FALSE
limitando	19	18	TRUE
limitandose	3	3	FALSE
limitar	126	115	TRUE
limitaram	8	8	TRUE
limitaria	4	4	TRUE
limitarme	4	4	FALSE
limitarse	4	4	FALSE
limitará	3	3	TRUE
limitase	12	12	FALSE
limitasse	5	5	TRUE
limitaste	3	3	TRUE
limitate	9	8	FALSE
limitava	8	8	TRUE
limitavamse	3	3	FALSE
limitavase	4	4	FALSE
limitação	48	35	TRUE
limitações	158	142	TRUE
limite	1686	1271	TRUE
limited	24	21	FALSE
limitei	9	9	TRUE
limiteime	5	5	FALSE
limitem	3	3	TRUE
limitemonos	3	3	FALSE
limites	1553	1179	TRUE
limitese	23	23	FALSE
limito	15	14	TRUE
limitome	14	13	FALSE
limitou	23	23	TRUE
limitouse	11	11	FALSE
limits	7	5	FALSE
limitálo	3	3	FALSE
limo	67	46	TRUE
limoeiro	14	9	TRUE
limoeiros	12	7	TRUE
limoges	10	7	FALSE
limonada	429	258	TRUE
limonadas	15	13	TRUE
limos	7	5	TRUE
limosine	57	36	FALSE
limosines	16	9	FALSE
limousine	39	30	TRUE
limousines	4	4	TRUE
limp	7	5	FALSE
limpa	1991	1565	TRUE
limpada	13	13	TRUE
limpadinha	4	4	TRUE
limpado	69	67	TRUE
limpador	206	102	TRUE
limpadora	5	3	TRUE
limpadores	58	49	TRUE
limpalo	4	4	FALSE
limpam	83	79	TRUE
limpame	4	4	FALSE
limpamos	95	91	TRUE
limpando	601	536	TRUE
limpandoa	4	4	FALSE
limpandoo	3	3	FALSE
limpaneve	3	3	FALSE
limpao	4	4	FALSE
limpar	3284	2398	TRUE
limparam	85	80	TRUE
limparei	53	50	TRUE
limparem	45	45	TRUE
limparemos	34	34	TRUE
limpares	4	4	TRUE
limparia	27	26	TRUE
limpariam	4	4	TRUE
limparme	4	4	FALSE
limparmos	29	29	TRUE
limparse	9	9	FALSE
limparte	4	4	FALSE
limpará	37	37	TRUE
limparão	9	8	TRUE
limpas	402	359	TRUE
limpase	7	5	FALSE
limpasse	25	25	TRUE
limpaste	5	5	TRUE
limpate	7	4	FALSE
limpava	83	77	TRUE
limpavam	10	10	TRUE
limpavidros	12	9	FALSE
limpe	779	673	TRUE
limpea	12	11	FALSE
limpeas	5	5	FALSE
limpei	162	158	TRUE
limpeio	3	3	FALSE
limpem	246	216	TRUE
limpemme	3	3	FALSE
limpemos	10	10	TRUE
limpemse	5	3	FALSE
limpeo	29	27	FALSE
limpeos	8	7	FALSE
limpese	46	46	FALSE
limpeza	1137	829	TRUE
limpezas	36	32	TRUE
limpinha	27	27	TRUE
limpinhas	10	10	TRUE
limpinho	56	53	TRUE
limpinhos	11	10	TRUE
limpo	3098	2175	TRUE
limpoos	4	4	FALSE
limpopo	3	3	FALSE
limpos	432	392	TRUE
limpou	286	254	TRUE
limpáio	6	6	FALSE
limpála	58	56	FALSE
limpálas	14	14	FALSE
limpálo	96	92	FALSE
limpálos	15	15	FALSE
limpámos	3	3	FALSE
limpávamos	5	5	TRUE
limusina	26	16	TRUE
limusinas	3	3	TRUE
limusine	383	242	TRUE
limusines	47	36	TRUE
limão	582	400	TRUE
limãozinho	24	4	TRUE
limítrofe	6	4	TRUE
limões	126	71	TRUE
lin	298	74	FALSE
lina	150	22	TRUE
linares	29	8	FALSE
linc	39	12	FALSE
lince	67	35	TRUE
lincença	26	20	FALSE
linces	14	9	TRUE
linch	7	5	FALSE
linchado	19	19	TRUE
linchadores	6	5	TRUE
linchados	6	6	TRUE
linchamento	69	51	TRUE
linchamentos	15	13	TRUE
linchar	27	26	TRUE
lincharam	5	5	TRUE
linchem	5	5	TRUE
linchou	3	3	TRUE
linchála	3	3	FALSE
linchálo	10	10	FALSE
lincoin	21	6	FALSE
lincoln	948	393	FALSE
lincolns	4	4	FALSE
lincolnshire	5	4	FALSE
lincon	48	8	FALSE
lind	30	10	FALSE
linda	11191	4703	TRUE
lindamente	150	134	TRUE
lindas	1368	1103	TRUE
lindberg	5	5	FALSE
lindbergh	116	23	FALSE
linde	14	4	TRUE
lindelof	7	4	FALSE
lindemann	4	4	FALSE
linden	57	13	FALSE
lindenbrook	39	3	FALSE
lindenii	3	3	FALSE
linder	11	9	FALSE
linderhof	10	4	FALSE
linderman	34	6	FALSE
lindeza	15	14	TRUE
lindgren	6	5	FALSE
lindinha	74	59	TRUE
lindinho	52	46	TRUE
lindinhos	6	5	TRUE
lindisfarne	7	3	FALSE
lindissima	3	3	FALSE
lindley	13	7	FALSE
lindner	7	3	FALSE
lindo	8723	4368	TRUE
lindona	10	10	TRUE
lindos	1072	871	TRUE
lindquist	3	3	FALSE
linds	8	6	FALSE
lindsay	290	81	FALSE
lindsey	169	35	FALSE
lindstrom	17	5	FALSE
lindus	25	4	FALSE
lindy	75	18	FALSE
lindão	15	15	TRUE
lindíssima	62	54	TRUE
lindíssimo	49	48	TRUE
lindíssimos	8	8	TRUE
line	181	103	FALSE
linea	3	3	FALSE
linear	49	38	TRUE
lineares	11	10	TRUE
linearmente	3	3	TRUE
linebacker	3	3	FALSE
linebackers	3	3	FALSE
lines	12	8	FALSE
linette	6	4	FALSE
linfa	5	3	TRUE
linfoma	16	13	TRUE
linfonodos	3	3	TRUE
linfática	3	3	TRUE
linfático	16	11	TRUE
linfáticos	19	14	TRUE
linfócito	5	4	TRUE
linfócitos	12	6	TRUE
ling	289	73	FALSE
linga	7	4	TRUE
lingerie	179	121	TRUE
lingeries	10	9	TRUE
lingote	10	7	TRUE
lingotes	15	12	TRUE
lingrinhas	3	3	TRUE
lingua	177	133	FALSE
linguado	47	37	TRUE
linguados	9	7	TRUE
linguagem	1189	802	TRUE
linguagens	29	23	TRUE
linguajar	98	87	TRUE
linguajem	4	4	TRUE
linguaruda	16	12	TRUE
linguarudo	33	29	TRUE
linguas	19	18	FALSE
linguine	10	7	FALSE
linguini	29	6	FALSE
linguista	13	12	TRUE
linguistas	6	3	TRUE
linguisticamente	4	4	TRUE
linguiça	66	48	TRUE
linguiças	14	11	TRUE
linguística	18	15	TRUE
linguísticas	12	8	TRUE
linguístico	3	3	TRUE
lingãiãa	4	4	FALSE
lingüista	13	9	FALSE
lingüiça	80	53	FALSE
lingüiças	14	11	FALSE
lingüística	8	7	FALSE
lingüísticas	3	3	FALSE
linha	7669	3946	TRUE
linhagem	321	218	TRUE
linhagens	25	18	TRUE
linhares	3	3	TRUE
linhas	1623	1154	TRUE
linhaça	11	11	TRUE
linho	139	98	TRUE
linhos	5	5	TRUE
linimento	7	4	TRUE
link	202	92	TRUE
linkletter	10	3	FALSE
links	28	20	TRUE
linky	28	3	FALSE
linley	23	4	FALSE
linn	10	5	FALSE
linnea	19	5	FALSE
lino	71	29	TRUE
lins	32	4	FALSE
lint	5	4	FALSE
linton	171	11	FALSE
lintons	11	4	FALSE
linus	238	41	FALSE
linux	101	6	FALSE
linz	33	16	FALSE
linóleo	12	11	TRUE
lio	47	19	TRUE
lion	74	29	FALSE
lionel	382	73	FALSE
lions	25	17	FALSE
liouba	14	4	FALSE
lip	39	17	FALSE
lipari	6	4	FALSE
lipitor	4	4	FALSE
lipo	22	17	TRUE
lipoaspiração	35	30	TRUE
liposucção	3	3	FALSE
lipp	27	5	FALSE
lippman	19	3	FALSE
lipps	3	3	FALSE
lips	68	18	FALSE
lipschitz	4	3	FALSE
lipscomb	21	6	FALSE
lipton	44	20	FALSE
liptons	4	3	FALSE
lipídios	3	3	TRUE
lique	6	6	FALSE
liquefazer	3	3	TRUE
liquefeita	3	3	TRUE
liquefeito	3	3	TRUE
liquefeitos	7	7	TRUE
liquens	6	4	FALSE
liquid	13	7	FALSE
liquida	9	9	TRUE
liquidada	26	24	TRUE
liquidadas	10	10	TRUE
liquidado	74	67	TRUE
liquidados	34	32	TRUE
liquidam	4	4	TRUE
liquidamos	14	14	TRUE
liquidando	12	12	TRUE
liquidar	114	102	TRUE
liquidaram	13	13	TRUE
liquidaremos	3	3	TRUE
liquidará	5	5	TRUE
liquidaçâo	4	3	FALSE
liquidação	144	110	TRUE
liquidações	10	10	TRUE
liquide	6	5	TRUE
liquidei	4	4	TRUE
liquidem	5	4	TRUE
liquidez	26	22	TRUE
liquidificador	72	54	TRUE
liquidificadores	7	7	TRUE
liquidificar	3	3	TRUE
liquido	51	42	TRUE
liquidou	30	29	TRUE
liquidála	5	5	FALSE
liquidálo	14	14	FALSE
liquidálos	9	9	FALSE
liquor	8	7	TRUE
liqüidação	4	4	FALSE
liqüidificador	3	3	FALSE
lir	3	3	FALSE
lira	56	44	TRUE
liras	577	123	TRUE
lirismo	5	5	TRUE
lis	24	10	TRUE
lisa	2298	449	TRUE
lisandro	77	4	FALSE
lisas	29	27	TRUE
lisavieta	28	4	FALSE
lisbeth	218	6	FALSE
lisboa	154	68	TRUE
lise	52	19	TRUE
lisetta	4	3	FALSE
lisette	35	9	FALSE
lisina	5	3	TRUE
lisinha	5	5	TRUE
lisinho	4	4	TRUE
lisle	5	3	FALSE
liso	160	127	TRUE
lisongeada	5	4	FALSE
lisongeado	11	11	FALSE
lisonja	21	19	TRUE
lisonjas	9	9	TRUE
lisonjeada	110	105	TRUE
lisonjeado	228	214	TRUE
lisonjeador	9	9	TRUE
lisonjeados	6	6	TRUE
lisonjeando	6	6	TRUE
lisonjear	21	19	TRUE
lisonjeia	28	28	TRUE
lisonjeiame	4	4	FALSE
lisonjeie	8	8	TRUE
lisonjeio	6	5	TRUE
lisonjeira	13	13	TRUE
lisonjeiras	4	4	TRUE
lisonjeiro	67	63	TRUE
lisonjeiros	3	3	TRUE
lisos	37	34	TRUE
lisson	9	3	FALSE
lissy	18	5	FALSE
lissão	3	3	FALSE
list	19	15	FALSE
lista	5111	2731	TRUE
listada	11	10	TRUE
listadas	11	11	TRUE
listado	52	51	TRUE
listados	30	27	TRUE
listagem	14	13	TRUE
listando	4	4	TRUE
listar	26	25	TRUE
listaram	4	4	TRUE
listas	237	177	TRUE
liste	9	8	TRUE
listei	8	8	TRUE
listen	48	31	FALSE
lister	15	10	FALSE
listinha	3	3	TRUE
listo	14	11	TRUE
liston	19	7	FALSE
listou	14	13	TRUE
listra	27	18	TRUE
listrada	39	31	TRUE
listradas	14	9	TRUE
listrado	48	38	TRUE
listrados	9	8	TRUE
listras	121	96	TRUE
liszt	60	10	FALSE
lisérgico	4	4	TRUE
lit	8	7	FALSE
lita	7	5	TRUE
lite	10	9	TRUE
liteira	51	25	TRUE
literaimente	5	5	FALSE
literais	10	9	TRUE
literal	90	80	TRUE
literalismo	3	3	TRUE
literalmente	904	673	TRUE
literato	6	6	TRUE
literatos	6	6	TRUE
literatura	628	436	TRUE
literaturas	4	3	TRUE
literature	3	3	TRUE
literária	79	61	TRUE
literárias	24	22	TRUE
literário	112	78	TRUE
literários	21	19	TRUE
lithium	7	3	FALSE
litigante	11	8	TRUE
litigar	6	5	TRUE
litigio	4	4	TRUE
litigioso	5	5	TRUE
litlle	4	4	FALSE
litografia	17	11	TRUE
litografias	8	7	TRUE
litográfica	7	3	TRUE
litorais	15	11	TRUE
litoral	289	188	TRUE
litorânea	19	17	TRUE
litorâneas	8	8	TRUE
litro	189	149	TRUE
litros	375	264	TRUE
little	877	361	FALSE
littleton	29	12	FALSE
littman	30	3	FALSE
lituana	6	5	TRUE
lituano	11	9	TRUE
lituanos	6	5	TRUE
liturgia	8	8	TRUE
lituânia	27	22	TRUE
litvínov	3	3	FALSE
litzer	9	3	FALSE
litígio	24	23	TRUE
litígios	20	16	TRUE
liu	280	54	FALSE
liudmila	13	4	FALSE
liv	101	22	FALSE
livar	3	3	FALSE
live	133	91	TRUE
lived	8	6	FALSE
lively	7	3	FALSE
liverpool	213	83	FALSE
lives	31	24	TRUE
livesey	31	4	FALSE
livia	89	7	FALSE
lividez	4	4	TRUE
livin	26	13	FALSE
living	52	39	FALSE
livingston	97	28	FALSE
livingstone	38	17	FALSE
livio	11	3	FALSE
livorno	7	6	FALSE
livra	156	138	TRUE
livrado	86	85	TRUE
livrai	3	3	TRUE
livraime	7	7	FALSE
livrainos	90	81	FALSE
livram	24	24	TRUE
livrame	7	7	FALSE
livramonos	18	18	FALSE
livramos	111	107	TRUE
livrando	59	58	TRUE
livrandoa	3	3	FALSE
livrandome	4	4	FALSE
livrandose	5	5	FALSE
livranos	11	10	FALSE
livrar	2482	1923	TRUE
livraram	32	30	TRUE
livraramse	7	7	FALSE
livrarei	33	31	TRUE
livrarem	39	37	TRUE
livraremos	37	37	TRUE
livraremse	8	8	FALSE
livrares	8	8	TRUE
livraria	375	242	TRUE
livrariam	6	6	TRUE
livrarias	55	44	TRUE
livrarme	55	52	FALSE
livrarmonos	3	3	FALSE
livrarmos	76	73	TRUE
livrarnos	27	27	FALSE
livrarse	171	160	FALSE
livrarte	5	5	FALSE
livrará	57	54	TRUE
livrarão	17	17	TRUE
livras	5	5	TRUE
livrase	21	21	FALSE
livrasse	28	26	TRUE
livraste	8	8	TRUE
livrastete	3	3	FALSE
livrate	47	34	FALSE
livrava	12	12	TRUE
livravam	3	3	TRUE
livre	8977	4820	TRUE
livrea	3	3	FALSE
livrealobaalfa	7	7	FALSE
livrearbítrio	22	17	FALSE
livrei	138	136	TRUE
livreime	19	19	FALSE
livreio	3	3	FALSE
livreiro	21	16	TRUE
livreiros	4	4	TRUE
livrem	31	26	TRUE
livreme	15	12	FALSE
livremente	344	302	TRUE
livremos	7	7	TRUE
livremse	75	72	FALSE
livrenos	9	9	FALSE
livreo	5	5	FALSE
livres	1821	1289	TRUE
livrese	466	391	FALSE
livrete	4	4	TRUE
livreto	16	15	TRUE
livrinho	54	40	TRUE
livrinhos	7	5	TRUE
livro	10099	3467	TRUE
livrocaixa	5	5	FALSE
livrofilme	3	3	FALSE
livrome	16	16	FALSE
livros	4572	2326	TRUE
livroscaixa	3	3	FALSE
livrotexto	4	3	FALSE
livrou	245	225	TRUE
livrouse	38	34	FALSE
livrála	19	18	FALSE
livrálo	47	46	FALSE
livrálos	6	6	FALSE
livrássemos	3	3	TRUE
livônia	13	4	TRUE
lixa	58	48	TRUE
lixada	20	17	TRUE
lixadas	6	6	TRUE
lixadeira	8	5	TRUE
lixado	79	64	TRUE
lixados	39	33	TRUE
lixam	6	5	TRUE
lixamos	5	5	TRUE
lixando	155	126	TRUE
lixar	207	128	TRUE
lixarem	3	3	TRUE
lixarme	8	7	FALSE
lixarnos	3	3	FALSE
lixarte	4	3	FALSE
lixas	6	5	TRUE
lixaste	8	7	TRUE
lixasteme	5	5	FALSE
lixate	4	4	FALSE
lixe	221	146	TRUE
lixei	20	16	TRUE
lixeira	214	169	TRUE
lixeiras	33	29	TRUE
lixeiro	113	75	TRUE
lixeiros	28	23	TRUE
lixem	48	40	TRUE
lixes	7	6	TRUE
lixo	4515	2625	TRUE
lixos	55	50	TRUE
lixou	15	14	TRUE
lixoume	3	3	FALSE
lixão	70	53	TRUE
lixívia	18	12	TRUE
lixões	4	4	TRUE
liz	609	150	FALSE
liza	166	62	TRUE
lizard	7	3	FALSE
lizaveta	15	5	FALSE
lizzie	533	57	FALSE
lizzy	465	52	FALSE
liágavi	10	3	FALSE
liãão	51	38	FALSE
liçao	5	5	FALSE
liçenca	4	4	FALSE
lição	2173	1583	TRUE
liçãozinha	4	4	TRUE
lições	507	430	TRUE
liége	7	3	FALSE
lj	78	22	FALSE
ljungberg	5	3	FALSE
lk	6	3	FALSE
lke	25	15	FALSE
lkuma	10	3	FALSE
ll	75	56	FALSE
lla	4	3	FALSE
llama	14	8	FALSE
llamada	4	3	FALSE
llamar	3	3	FALSE
llberdade	6	3	FALSE
llegue	3	3	FALSE
lleno	5	4	FALSE
lleva	11	4	FALSE
lleve	3	3	FALSE
llevó	4	3	FALSE
llewellyn	23	8	FALSE
llewelyn	34	5	FALSE
llgado	3	3	FALSE
llha	64	43	FALSE
llhas	23	20	FALSE
llhe	5	4	FALSE
lli	3	3	FALSE
lll	48	30	FALSE
lllinois	32	17	FALSE
llncoln	5	3	FALSE
llnha	6	6	FALSE
llona	26	4	FALSE
llorar	3	3	FALSE
lloyd	537	127	FALSE
lloyds	15	7	FALSE
llsa	21	3	FALSE
llumina	3	3	FALSE
llustre	4	4	FALSE
llusões	4	3	FALSE
llvre	4	3	FALSE
llvro	5	5	FALSE
lm	219	31	FALSE
lma	4	3	FALSE
lmagem	12	7	FALSE
lmagens	14	5	FALSE
lmagina	31	26	FALSE
lmaginação	5	4	FALSE
lmagine	130	102	FALSE
lmaginei	24	23	FALSE
lmaginem	8	8	FALSE
lmagino	80	60	FALSE
lmam	10	3	FALSE
lmbecil	41	31	FALSE
lmbecis	4	4	FALSE
lmediatamente	37	30	FALSE
lmediato	9	4	FALSE
lmigração	18	12	FALSE
lmortal	4	4	FALSE
lmp	10	7	FALSE
lmpacto	7	6	FALSE
lmpala	4	3	FALSE
lmperador	71	20	FALSE
lmperial	35	16	FALSE
lmplorei	3	3	FALSE
lmploro	7	5	FALSE
lmporta	21	19	FALSE
lmportante	13	12	FALSE
lmportantes	3	3	FALSE
lmportase	53	43	FALSE
lmportaste	5	3	FALSE
lmpossível	66	60	FALSE
lmpostor	4	4	FALSE
lmpostos	3	3	FALSE
lmpotente	3	3	FALSE
lmprensa	6	6	FALSE
lmpressionante	31	30	FALSE
lmpressões	7	5	FALSE
lmpério	48	25	FALSE
ln	71	32	FALSE
lnacreditável	27	22	FALSE
lnauguração	5	5	FALSE
lnc	6	4	FALSE
lncluindo	11	10	FALSE
lnclusive	24	20	FALSE
lncomoda	3	3	FALSE
lncrivelmente	4	4	FALSE
lncríveis	3	3	FALSE
lncrível	66	50	FALSE
lncêndlo	3	3	FALSE
lndependence	6	3	FALSE
lndependente	5	4	FALSE
lndependência	29	7	FALSE
lndia	49	8	FALSE
lndian	5	5	FALSE
lndiana	16	12	FALSE
lndo	17	16	FALSE
lndochina	5	4	FALSE
lndústrias	4	4	FALSE
lnfantaria	4	4	FALSE
lnfantil	4	3	FALSE
lnfelizmente	97	77	FALSE
lnferno	76	29	FALSE
lnfinity	20	3	FALSE
lnformarei	3	3	FALSE
lnformação	9	9	FALSE
lnformações	7	6	FALSE
lnforme	8	7	FALSE
lnglaterra	221	85	FALSE
lnglesa	5	5	FALSE
lngleses	4	3	FALSE
lnglês	23	18	FALSE
lngo	13	3	FALSE
lngressos	3	3	FALSE
lngrid	14	7	FALSE
lnicialmente	3	3	FALSE
lniciar	8	8	FALSE
lnimigo	4	3	FALSE
lnjun	4	3	FALSE
lnn	7	6	FALSE
lnocente	7	7	FALSE
lnocentes	5	4	FALSE
lnquisição	3	3	FALSE
lnquérito	5	3	FALSE
lnsista	3	3	FALSE
lnsiste	3	3	FALSE
lnsisto	11	11	FALSE
lnspector	31	5	FALSE
lnspetor	62	25	FALSE
lnspeção	3	3	FALSE
lnspira	3	3	FALSE
lnstinto	3	3	FALSE
lnstitute	9	3	FALSE
lnstituto	44	23	FALSE
lnstltuto	4	4	FALSE
lnstrumentos	3	3	FALSE
lnstruções	5	4	FALSE
lnteligente	4	4	FALSE
lnteligência	14	8	FALSE
lntercontinental	4	3	FALSE
lnteressante	39	34	FALSE
lnterior	8	4	FALSE
lnterna	4	4	FALSE
lnternacional	26	20	FALSE
lnternaclonal	4	3	FALSE
lnternational	8	8	FALSE
lnternet	46	30	FALSE
lnternos	5	4	FALSE
lnterpol	14	8	FALSE
lnterpretar	4	3	FALSE
lnterrompemos	6	6	FALSE
lntervalo	4	4	FALSE
lnundação	7	3	FALSE
lnvasão	3	3	FALSE
lnveja	5	4	FALSE
lnventado	3	3	FALSE
lnvente	4	4	FALSE
lnvenção	4	3	FALSE
lnverno	23	14	FALSE
lnvestigador	5	5	FALSE
lnvestigadores	3	3	FALSE
lnvestigamos	3	3	FALSE
lnvestigação	5	5	FALSE
lnvestlgação	5	5	FALSE
lnvisível	4	4	FALSE
lnácio	12	3	FALSE
lnão	4	3	FALSE
lnúmeras	3	3	FALSE
lo	816	227	TRUE
load	12	6	FALSE
loaded	6	3	FALSE
loaf	5	4	FALSE
loan	17	8	FALSE
loas	5	4	TRUE
lob	3	3	FALSE
loba	61	35	TRUE
lobbies	10	9	FALSE
lobby	158	110	TRUE
lobinha	3	3	TRUE
lobinho	20	14	TRUE
lobinhos	3	3	TRUE
lobismo	4	3	TRUE
lobisomem	231	90	TRUE
lobisomen	10	6	FALSE
lobisomens	158	61	TRUE
lobista	24	12	TRUE
lobistas	35	17	TRUE
lobo	1924	656	TRUE
lobodomar	3	3	FALSE
lobos	1013	434	TRUE
lobotomia	51	38	TRUE
lobotomias	4	4	TRUE
lobotomizado	9	8	TRUE
lobruto	9	3	FALSE
lobsang	9	3	FALSE
lobster	7	6	FALSE
lobulo	4	4	FALSE
loby	3	3	FALSE
lobão	11	3	TRUE
loc	13	7	FALSE
loca	32	24	TRUE
locador	7	6	TRUE
locadora	80	50	TRUE
locadoras	5	5	TRUE
locai	5	5	TRUE
locais	1504	1095	TRUE
local	6385	3555	TRUE
localidade	30	28	TRUE
localidades	18	17	TRUE
localiza	44	40	TRUE
localizada	146	131	TRUE
localizadas	27	25	TRUE
localizado	288	262	TRUE
localizador	107	72	TRUE
localizadora	3	3	TRUE
localizadores	25	18	TRUE
localizados	70	68	TRUE
localizala	3	3	FALSE
localizalo	8	7	FALSE
localizam	12	12	TRUE
localizamos	154	136	TRUE
localizamse	3	3	FALSE
localizando	37	31	TRUE
localizar	535	458	TRUE
localizaram	59	56	TRUE
localizarem	10	10	TRUE
localizaria	3	3	TRUE
localizarmos	14	14	TRUE
localizarnos	3	3	FALSE
localizará	6	6	TRUE
localizarão	3	3	TRUE
localizase	14	14	FALSE
localizava	5	5	TRUE
localizaãão	17	15	FALSE
localização	948	676	TRUE
localizações	44	38	TRUE
localize	66	64	TRUE
localizei	98	92	TRUE
localizeia	3	3	FALSE
localizem	25	24	TRUE
localizeo	3	3	FALSE
localizo	11	11	TRUE
localizou	78	76	TRUE
localizála	37	36	FALSE
localizálo	117	111	FALSE
localizálos	39	38	FALSE
localizámos	11	10	FALSE
localizãlo	4	4	FALSE
localmente	46	35	TRUE
locar	3	3	TRUE
locatária	3	3	TRUE
locatário	21	14	TRUE
locatários	8	7	TRUE
locação	117	71	TRUE
locações	54	41	TRUE
loch	29	17	FALSE
lochley	19	5	FALSE
lock	29	24	FALSE
lockdown	3	3	FALSE
locke	333	58	FALSE
locked	4	4	FALSE
locker	24	9	FALSE
lockerbie	10	5	FALSE
lockett	42	3	FALSE
lockhart	15	6	FALSE
lockheed	28	19	FALSE
locking	11	3	FALSE
locklear	5	5	FALSE
locklin	3	3	FALSE
lockman	6	3	FALSE
locksley	53	6	FALSE
lockwood	18	8	FALSE
loco	104	65	TRUE
lococo	3	3	FALSE
locolopes	5	4	FALSE
locomotiva	314	111	TRUE
locomotivas	53	34	TRUE
locomovem	6	5	TRUE
locomover	26	24	TRUE
locomoverem	3	3	TRUE
locomoção	21	20	TRUE
locos	5	3	FALSE
locura	13	12	FALSE
locus	83	7	TRUE
locust	9	7	FALSE
locutor	90	58	TRUE
locutora	7	5	TRUE
locutores	12	10	TRUE
lod	4	3	FALSE
lodaçal	9	6	TRUE
lodge	57	39	FALSE
lodges	4	4	FALSE
lodi	30	7	FALSE
lodo	95	72	TRUE
lodonas	16	9	FALSE
lodoss	140	13	FALSE
lodovico	4	4	FALSE
lodz	79	27	FALSE
loeb	47	13	FALSE
loews	3	3	FALSE
loft	74	35	FALSE
lofts	4	4	FALSE
loftus	14	4	FALSE
log	42	19	FALSE
logado	6	5	TRUE
logan	645	105	FALSE
logar	3	3	TRUE
logaritmo	3	3	TRUE
loge	5	5	FALSE
loger	13	4	FALSE
logica	6	6	TRUE
logicamente	104	94	TRUE
logico	12	11	TRUE
login	8	7	TRUE
logista	4	4	TRUE
logisticamente	5	5	TRUE
logo	26790	8903	TRUE
logologo	6	6	FALSE
logomarca	7	7	TRUE
logon	4	3	TRUE
logos	7	5	TRUE
logotipo	73	55	TRUE
logotipos	9	8	TRUE
logra	5	5	TRUE
logrado	8	7	TRUE
logramos	4	4	TRUE
lograr	8	8	TRUE
logre	3	3	TRUE
logro	18	18	TRUE
logrou	5	5	TRUE
logs	6	6	FALSE
loguinho	11	8	TRUE
logística	60	47	TRUE
logísticas	3	3	TRUE
logístico	10	10	TRUE
logísticos	3	3	TRUE
logótipo	6	4	TRUE
loh	10	3	FALSE
lohan	21	20	FALSE
lohengrin	10	6	FALSE
loic	18	3	FALSE
loira	845	551	TRUE
loiras	134	113	TRUE
loire	27	13	TRUE
loirinha	40	36	TRUE
loirinho	16	14	TRUE
loiro	325	233	TRUE
loirona	5	4	TRUE
loiros	96	74	TRUE
lois	929	94	FALSE
loisiana	4	4	FALSE
loiça	7	6	TRUE
loj	5	3	FALSE
loja	6060	2764	TRUE
lojas	925	713	TRUE
lojinha	27	25	TRUE
lojinhas	9	9	TRUE
lojista	23	22	TRUE
lojistas	18	18	TRUE
lok	23	10	FALSE
lokhandwala	8	3	FALSE
loki	104	9	FALSE
lol	11	9	FALSE
lola	678	116	FALSE
lolashvili	11	11	FALSE
loli	8	3	FALSE
lolita	147	38	FALSE
loll	3	3	FALSE
lollipop	11	5	FALSE
lollo	20	3	FALSE
lollobrigida	5	5	FALSE
lolly	16	7	FALSE
lolo	40	15	TRUE
loló	33	6	TRUE
lom	9	5	FALSE
loma	31	14	FALSE
loman	3	3	FALSE
lomano	5	3	FALSE
lomas	10	3	FALSE
lomax	125	16	FALSE
lomba	8	5	TRUE
lombada	9	9	TRUE
lombadas	5	5	TRUE
lombar	25	23	TRUE
lombard	31	16	FALSE
lombarda	9	4	TRUE
lombardi	73	15	FALSE
lombardia	7	6	FALSE
lombardo	87	15	TRUE
lombardos	9	5	TRUE
lombinho	7	7	TRUE
lombo	72	58	TRUE
lombos	10	10	TRUE
lombriga	37	19	TRUE
lombrigas	10	9	TRUE
lomond	20	9	FALSE
lompoc	8	6	FALSE
lomu	46	4	FALSE
lon	43	20	FALSE
lona	212	142	TRUE
lonas	23	19	TRUE
londe	5	5	FALSE
londes	14	3	FALSE
londo	38	9	TRUE
london	238	110	FALSE
londres	4635	1554	FALSE
londrina	22	21	TRUE
londrinas	6	6	TRUE
londrino	30	29	TRUE
londrinos	26	23	TRUE
lone	82	21	FALSE
lonely	39	27	FALSE
lonergan	11	5	FALSE
lonesome	27	9	FALSE
long	955	408	FALSE
longa	3948	2771	TRUE
longacre	12	4	FALSE
longamente	26	25	TRUE
longametragem	16	14	FALSE
longan	4	3	FALSE
longas	715	550	TRUE
